name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	region	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS453357.ERR503231	Sample 2192.H04a.Dog.Foot.2060.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454050.ERR503924	Sample 2192.H04a.Dog.Foot.2063.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453676.ERR503550	Sample 2192.H04a.Dog.Foot.2081.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453814.ERR503688	Sample 2192.H04a.Dog.Foot.2084.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454194.ERR504068	Sample 2192.H04a.Dog.Foot.2087.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453295.ERR503169	Sample 2192.H04a.Dog.Foot.2105.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454646.ERR504520	Sample 2192.H04a.Dog.Foot.2108.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453420.ERR503294	Sample 2192.H04a.Dog.Foot.2111.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS454493.ERR504367	Sample 2192.H04a.Dog.Nose.1818.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454689.ERR504563	Sample 2192.H04a.Dog.Nose.1821.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454056.ERR503930	Sample 2192.H04a.Dog.Nose.1824.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS454413.ERR504287	Sample 2192.H04a.Dog.Nose.1842.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454141.ERR504015	Sample 2192.H04a.Dog.Nose.1845.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454583.ERR504457	Sample 2192.H04a.Dog.Nose.1848.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453109.ERR502983	Sample 2192.H04a.Dog.Nose.1866.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453095.ERR502969	Sample 2192.H04a.Dog.Nose.1869.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454580.ERR504454	Sample 2192.H04a.Dog.Nose.1872.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453325.ERR503199	Sample 2192.H04a.Dog.Nose.1890.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454170.ERR504044	Sample 2192.H04a.Dog.Nose.1893.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453273.ERR503147	Sample 2192.H04a.Dog.Nose.1896.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS454024.ERR503898	Sample 2192.H04a.Dog.Nose.1914.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453639.ERR503513	Sample 2192.H04a.Dog.Nose.1917.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454412.ERR504286	Sample 2192.H04a.Dog.Nose.1920.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453978.ERR503852	Sample 2192.H04a.Dog.Nose.1938.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454537.ERR504411	Sample 2192.H04a.Dog.Nose.1941.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453613.ERR503487	Sample 2192.H04a.Dog.Nose.1944.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453637.ERR503511	Sample 2192.H04a.Dog.Nose.1962.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/16/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453207.ERR503081	Sample 2192.H04a.Dog.Nose.1965.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/16/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453891.ERR503765	Sample 2192.H04a.Dog.Nose.1968.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/16/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453954.ERR503828	Sample 2192.H04a.Dog.Nose.1986.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/17/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454215.ERR504089	Sample 2192.H04a.Dog.Nose.1989.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/17/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453568.ERR503442	Sample 2192.H04a.Dog.Nose.1992.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/17/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453372.ERR503246	Sample 2192.H04a.Dog.Nose.2010.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453957.ERR503831	Sample 2192.H04a.Dog.Nose.2013.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453483.ERR503357	Sample 2192.H04a.Dog.Nose.2016.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453837.ERR503711	Sample 2192.H04a.Dog.Nose.2058.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS454371.ERR504245	Sample 2192.H04a.Dog.Nose.2061.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454605.ERR504479	Sample 2192.H04a.Dog.Nose.2064.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453242.ERR503116	Sample 2192.H04a.Dog.Nose.2082.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453714.ERR503588	Sample 2192.H04a.Dog.Nose.2085.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS453156.ERR503030	Sample 2192.H04a.Dog.Nose.2088.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS453106.ERR502980	Sample 2192.H04a.Dog.Nose.2106.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.1	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.1		Gilbert_house_forensics_BE
ERS453876.ERR503750	Sample 2192.H04a.Dog.Nose.2109.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.2	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.2		Gilbert_house_forensics_BE
ERS454575.ERR504449	Sample 2192.H04a.Dog.Nose.2112.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:animal-associated habitat		4	dog	Dog_04.3	H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		Dog	Pet	Dog_04.3		Gilbert_house_forensics_BE
ERS454235.ERR504109	Sample 2192.H04a.Foot.1808.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453858.ERR503732	Sample 2192.H04a.Foot.1811.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453895.ERR503769	Sample 2192.H04a.Foot.1814.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454152.ERR504026	Sample 2192.H04a.Foot.1832.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453879.ERR503753	Sample 2192.H04a.Foot.1835.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453121.ERR502995	Sample 2192.H04a.Foot.1838.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454656.ERR504530	Sample 2192.H04a.Foot.1856.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453922.ERR503796	Sample 2192.H04a.Foot.1859.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453097.ERR502971	Sample 2192.H04a.Foot.1862.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453419.ERR503293	Sample 2192.H04a.Foot.1880.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454673.ERR504547	Sample 2192.H04a.Foot.1883.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453347.ERR503221	Sample 2192.H04a.Foot.1886.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453885.ERR503759	Sample 2192.H04a.Foot.1904.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453775.ERR503649	Sample 2192.H04a.Foot.1907.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453729.ERR503603	Sample 2192.H04a.Foot.1910.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454212.ERR504086	Sample 2192.H04a.Foot.1928.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453696.ERR503570	Sample 2192.H04a.Foot.1931.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454379.ERR504253	Sample 2192.H04a.Foot.1934.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/15/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454383.ERR504257	Sample 2192.H04a.Foot.1955.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/16/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454467.ERR504341	Sample 2192.H04a.Foot.1958.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/16/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454160.ERR504034	Sample 2192.H04a.Foot.1979.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/17/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453605.ERR503479	Sample 2192.H04a.Foot.1982.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/17/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454682.ERR504556	Sample 2192.H04a.Foot.2003.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453422.ERR503296	Sample 2192.H04a.Foot.2006.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
