name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS453865.ERR503739_1	Sample 2192.H04a.Kitchen.Floor.1826.lane5.NoIndex.L005						Kitchen floor swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS454672.ERR504546_1	Sample 2192.H04a.Kitchen.Floor.1850.lane5.NoIndex.L005						Kitchen floor swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453355.ERR503229_1	Sample 2192.H04a.Kitchen.Floor.1874.lane6.NoIndex.L006						Kitchen floor swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453210.ERR503084_1	Sample 2192.H04a.Kitchen.Floor.1898.lane6.NoIndex.L006						Kitchen floor swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS454364.ERR504238_1	Sample 2192.H04a.Kitchen.Floor.1922.lane6.NoIndex.L006						Kitchen floor swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453888.ERR503762_1	Sample 2192.H04a.Kitchen.Floor.1946.lane1.NoIndex.L001						Kitchen floor swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453994.ERR503868_1	Sample 2192.H04a.Kitchen.Floor.1970.lane1.NoIndex.L001						Kitchen floor swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS454236.ERR504110_1	Sample 2192.H04a.Kitchen.Floor.1994.lane1.NoIndex.L001						Kitchen floor swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS454426.ERR504300_1	Sample 2192.H04a.Kitchen.Floor.2042.lane2.NoIndex.L002						Kitchen floor swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS454674.ERR504548_1	Sample 2192.H04a.Kitchen.Floor.2066.lane2.NoIndex.L002						Kitchen floor swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453486.ERR503360_1	Sample 2192.H04a.Kitchen.Floor.2090.lane2.NoIndex.L002						Kitchen floor swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453154.ERR503028_1	Sample 2192.H04a.Kitchen.Light.Switch.1803.lane5.NoIndex.L005						Kitchen light switch swab	2/9/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453396.ERR503270_1	Sample 2192.H04a.Kitchen.Light.Switch.1827.lane5.NoIndex.L005						Kitchen light switch swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453590.ERR503464_1	Sample 2192.H04a.Kitchen.Light.Switch.1851.lane5.NoIndex.L005						Kitchen light switch swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453532.ERR503406_1	Sample 2192.H04a.Kitchen.Light.Switch.1875.lane6.NoIndex.L006						Kitchen light switch swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS454668.ERR504542_1	Sample 2192.H04a.Kitchen.Light.Switch.1899.lane6.NoIndex.L006						Kitchen light switch swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453281.ERR503155_1	Sample 2192.H04a.Kitchen.Light.Switch.1923.lane6.NoIndex.L006						Kitchen light switch swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS454101.ERR503975_1	Sample 2192.H04a.Kitchen.Light.Switch.1947.lane1.NoIndex.L001						Kitchen light switch swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS454127.ERR504001_1	Sample 2192.H04a.Kitchen.Light.Switch.1971.lane1.NoIndex.L001						Kitchen light switch swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS454008.ERR503882_1	Sample 2192.H04a.Kitchen.Light.Switch.1995.lane1.NoIndex.L001						Kitchen light switch swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453316.ERR503190_1	Sample 2192.H04a.Kitchen.Light.Switch.2043.lane2.NoIndex.L002						Kitchen light switch swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453361.ERR503235_1	Sample 2192.H04a.Kitchen.Light.Switch.2067.lane2.NoIndex.L002						Kitchen light switch swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS454217.ERR504091_1	Sample 2192.H04a.Kitchen.Light.Switch.2091.lane2.NoIndex.L002						Kitchen light switch swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	4			H04a	41.88		-87.63		FALSE		0	3	1	0.67	Dogs		House		House_04a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453878.ERR503752_1	Sample 2192.H04a.Nose.1809.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454445.ERR504319_1	Sample 2192.H04a.Nose.1812.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454429.ERR504303_1	Sample 2192.H04a.Nose.1815.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453869.ERR503743_1	Sample 2192.H04a.Nose.1833.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453585.ERR503459_1	Sample 2192.H04a.Nose.1836.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454048.ERR503922_1	Sample 2192.H04a.Nose.1839.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454490.ERR504364_1	Sample 2192.H04a.Nose.1857.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453247.ERR503121_1	Sample 2192.H04a.Nose.1860.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454323.ERR504197_1	Sample 2192.H04a.Nose.1863.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453291.ERR503165_1	Sample 2192.H04a.Nose.1881.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454313.ERR504187_1	Sample 2192.H04a.Nose.1884.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454417.ERR504291_1	Sample 2192.H04a.Nose.1887.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454337.ERR504211_1	Sample 2192.H04a.Nose.1905.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS453708.ERR503582_1	Sample 2192.H04a.Nose.1908.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454514.ERR504388_1	Sample 2192.H04a.Nose.1911.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453947.ERR503821_1	Sample 2192.H04a.Nose.1929.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454405.ERR504279_1	Sample 2192.H04a.Nose.1932.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453241.ERR503115_1	Sample 2192.H04a.Nose.1935.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453178.ERR503052_1	Sample 2192.H04a.Nose.1956.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453445.ERR503319_1	Sample 2192.H04a.Nose.1959.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454057.ERR503931_1	Sample 2192.H04a.Nose.1980.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453362.ERR503236_1	Sample 2192.H04a.Nose.1983.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS454597.ERR504471_1	Sample 2192.H04a.Nose.2004.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454677.ERR504551_1	Sample 2192.H04a.Nose.2007.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453577.ERR503451_1	Sample 2192.H04a.Nose.2049.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454225.ERR504099_1	Sample 2192.H04a.Nose.2052.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453692.ERR503566_1	Sample 2192.H04a.Nose.2055.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453800.ERR503674_1	Sample 2192.H04a.Nose.2073.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.1	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.1		Gilbert_house_forensics_BE
ERS454179.ERR504053_1	Sample 2192.H04a.Nose.2076.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS453631.ERR503505_1	Sample 2192.H04a.Nose.2079.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453934.ERR503808_1	Sample 2192.H04a.Nose.2100.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.2	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	female	Person		Person_04.2		Gilbert_house_forensics_BE
ERS454231.ERR504105_1	Sample 2192.H04a.Nose.2103.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		4	human	Person_04.3	H04a	41.88	adult	-87.63		FALSE		0	3	1	0.67	Dogs	male	Person		Person_04.3		Gilbert_house_forensics_BE
ERS453681.ERR503555_1	Sample 2192.H05a.Bathroom.Door.Knob.5005.lane6.NoIndex.L006						Bathroom door knob swab	2/9/05	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453485.ERR503359_1	Sample 2192.H05a.Bedroom.Floor.5003.lane6.NoIndex.L006						Bedroom floor swab	2/9/03	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454472.ERR504346_1	Sample 2192.H05a.Foot.2432.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454655.ERR504529_1	Sample 2192.H05a.Foot.2435.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS454105.ERR503979_1	Sample 2192.H05a.Foot.5007.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/9/07	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454456.ERR504330_1	Sample 2192.H05a.Foot.5010.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/9/10	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS454544.ERR504418_1	Sample 2192.H05a.Front.Door.Knob.5004.lane6.NoIndex.L006						Front door knob swab	2/9/04	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454611.ERR504485_1	Sample 2192.H05a.Hand.2431.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS453452.ERR503326_1	Sample 2192.H05a.Hand.2434.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453993.ERR503867_1	Sample 2192.H05a.Hand.5006.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/9/06	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454053.ERR503927_1	Sample 2192.H05a.Hand.5009.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	2/9/09	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453664.ERR503538_1	Sample 2192.H05a.Kitchen.Counter.5000.lane6.NoIndex.L006						Kitchen counter swab	2/9/00	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Kitchen_Counter	Gilbert_house_forensics_BE
ERS453536.ERR503410_1	Sample 2192.H05a.Kitchen.Floor.5001.lane6.NoIndex.L006						Kitchen floor swab	2/9/01	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Kitchen_Floor	Gilbert_house_forensics_BE
ERS453840.ERR503714_1	Sample 2192.H05a.Kitchen.Light.Switch.5002.lane1.NoIndex.L001						Kitchen light switch swab	2/9/02	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human		H05a	41.88		-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		House		House_05a	Kitchen_Light_Switch	Gilbert_house_forensics_BE
ERS453558.ERR503432_1	Sample 2192.H05a.Nose.2433.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS453132.ERR503006_1	Sample 2192.H05a.Nose.2436.lane5.NoIndex.L005			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
