name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	region	sample_type	sequencecenter	title
1927.SRS015813.SRX020562.SRR044708	Sample 1927.SRS015813.SRX020562.SRR044708			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024468	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015815.SRX020562.SRR044705	Sample 1927.SRS015815.SRX020562.SRR044705			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024470	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015817.SRX020562.SRR044698	Sample 1927.SRS015817.SRX020562.SRR044698			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024472	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015821.SRX020562.SRR044709	Sample 1927.SRS015821.SRX020562.SRR044709			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024476	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015823.SRX020562.SRR047451	Sample 1927.SRS015823.SRX020562.SRR047451			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024478	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015825.SRX020562.SRR049225	Sample 1927.SRS015825.SRX020562.SRR049225			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024480	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015827.SRX020562.SRR044706	Sample 1927.SRS015827.SRX020562.SRR044706			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024482	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015829.SRX020562.SRR044700	Sample 1927.SRS015829.SRX020562.SRR044700			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024484	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015831.SRX020562.SRR044701	Sample 1927.SRS015831.SRX020562.SRR044701			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024486	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015833.SRX020562.SRR044702	Sample 1927.SRS015833.SRX020562.SRR044702			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024488	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015835.SRX020562.SRR044704	Sample 1927.SRS015835.SRX020562.SRR044704			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024490	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015854.SRX020554.SRR043727	Sample 1927.SRS015854.SRX020554.SRR043727			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024509	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015856.SRX020574.SRR049831	Sample 1927.SRS015856.SRX020574.SRR049831			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024511	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015858.SRX020574.SRR049823	Sample 1927.SRS015858.SRX020574.SRR049823			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024513	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015860.SRX020536.SRR047634	Sample 1927.SRS015860.SRX020536.SRR047634			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024515	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015862.SRX020536.SRR047628	Sample 1927.SRS015862.SRX020536.SRR047628			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024517	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015864.SRX020529.SRR046569	Sample 1927.SRS015864.SRX020529.SRR046569			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024519	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015864.SRX020554.SRR043720	Sample 1927.SRS015864.SRX020554.SRR043720			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024519	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015866.SRX020547.SRR045789	Sample 1927.SRS015866.SRX020547.SRR045789			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024521	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015866.SRX020557.SRR046103	Sample 1927.SRS015866.SRX020557.SRR046103			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024521	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015870.SRX020554.SRR043831	Sample 1927.SRS015870.SRX020554.SRR043831			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024525	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015872.SRX020554.SRR043738	Sample 1927.SRS015872.SRX020554.SRR043738			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024527	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015874.SRX020554.SRR043728	Sample 1927.SRS015874.SRX020554.SRR043728			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024529	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015876.SRX020554.SRR043707	Sample 1927.SRS015876.SRX020554.SRR043707			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024531	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015878.SRX020554.SRR043715	Sample 1927.SRS015878.SRX020554.SRR043715			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024533	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015880.SRX020554.SRR043820	Sample 1927.SRS015880.SRX020554.SRR043820			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024535	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015882.SRX020554.SRR043722	Sample 1927.SRS015882.SRX020554.SRR043722			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024537	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015884.SRX020554.SRR047394	Sample 1927.SRS015884.SRX020554.SRR047394			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024539	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015901.SRX020510.SRR044599	Sample 1927.SRS015901.SRX020510.SRR044599			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024556	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015901.SRX020520.SRR044629	Sample 1927.SRS015901.SRX020520.SRR044629			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024556	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015903.SRX020510.SRR044592	Sample 1927.SRS015903.SRX020510.SRR044592			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024558	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015903.SRX020520.SRR044622	Sample 1927.SRS015903.SRX020520.SRR044622			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024558	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015905.SRX020510.SRR044586	Sample 1927.SRS015905.SRX020510.SRR044586			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024560	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015905.SRX020520.SRR044616	Sample 1927.SRS015905.SRX020520.SRR044616			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024560	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015907.SRX020510.SRR044588	Sample 1927.SRS015907.SRX020510.SRR044588			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024562	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015907.SRX020520.SRR044618	Sample 1927.SRS015907.SRX020520.SRR044618			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024562	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015909.SRX020510.SRR044601	Sample 1927.SRS015909.SRX020510.SRR044601			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024564	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015909.SRX020520.SRR044631	Sample 1927.SRS015909.SRX020520.SRR044631			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024564	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015911.SRX020510.SRR044585	Sample 1927.SRS015911.SRX020510.SRR044585			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024566	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015911.SRX020520.SRR044615	Sample 1927.SRS015911.SRX020520.SRR044615			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024566	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015913.SRX020510.SRR044600	Sample 1927.SRS015913.SRX020510.SRR044600			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015913.SRX020520.SRR044630	Sample 1927.SRS015913.SRX020520.SRR044630			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015917.SRX020510.SRR044607	Sample 1927.SRS015917.SRX020510.SRR044607			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015917.SRX020520.SRR044637	Sample 1927.SRS015917.SRX020520.SRR044637			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015919.SRX020510.SRR044604	Sample 1927.SRS015919.SRX020510.SRR044604			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015919.SRX020520.SRR044634	Sample 1927.SRS015919.SRX020520.SRR044634			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015921.SRX020510.SRR044611	Sample 1927.SRS015921.SRX020510.SRR044611			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015921.SRX020520.SRR044641	Sample 1927.SRS015921.SRX020520.SRR044641			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015923.SRX020510.SRR044603	Sample 1927.SRS015923.SRX020510.SRR044603			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015923.SRX020520.SRR044633	Sample 1927.SRS015923.SRX020520.SRR044633			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015925.SRX020510.SRR044595	Sample 1927.SRS015925.SRX020510.SRR044595			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015925.SRX020520.SRR044625	Sample 1927.SRS015925.SRX020520.SRR044625			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015927.SRX020510.SRR044610	Sample 1927.SRS015927.SRX020510.SRR044610			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015927.SRX020520.SRR044640	Sample 1927.SRS015927.SRX020520.SRR044640			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015929.SRX020510.SRR044608	Sample 1927.SRS015929.SRX020510.SRR044608			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024584	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015929.SRX020520.SRR044638	Sample 1927.SRS015929.SRX020520.SRR044638			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024584	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015931.SRX020510.SRR044583	Sample 1927.SRS015931.SRX020510.SRR044583			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024586	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015931.SRX020520.SRR044613	Sample 1927.SRS015931.SRX020520.SRR044613			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024586	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015950.SRX020525.SRR044547	Sample 1927.SRS015950.SRX020525.SRR044547			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024605	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015952.SRX020525.SRR044569	Sample 1927.SRS015952.SRX020525.SRR044569			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024607	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015954.SRX020525.SRR044571	Sample 1927.SRS015954.SRX020525.SRR044571			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024609	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015956.SRX020525.SRR044516	Sample 1927.SRS015956.SRX020525.SRR044516			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024611	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015958.SRX020577.SRR044065	Sample 1927.SRS015958.SRX020577.SRR044065			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024613	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015960.SRX020577.SRR044087	Sample 1927.SRS015960.SRX020577.SRR044087			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024615	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015962.SRX020547.SRR045786	Sample 1927.SRS015962.SRX020547.SRR045786			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024617	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015962.SRX020557.SRR047626	Sample 1927.SRS015962.SRX020557.SRR047626			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024617	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015966.SRX020577.SRR044060	Sample 1927.SRS015966.SRX020577.SRR044060			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024621	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015968.SRX020577.SRR044048	Sample 1927.SRS015968.SRX020577.SRR044048			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024623	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015970.SRX020577.SRR044031	Sample 1927.SRS015970.SRX020577.SRR044031			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024625	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015972.SRX020577.SRR044089	Sample 1927.SRS015972.SRX020577.SRR044089			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024627	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015974.SRX020577.SRR044049	Sample 1927.SRS015974.SRX020577.SRR044049			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024629	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015976.SRX020577.SRR049839	Sample 1927.SRS015976.SRX020577.SRR049839			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024631	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015978.SRX020577.SRR044044	Sample 1927.SRS015978.SRX020577.SRR044044			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024633	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015980.SRX020539.SRR044186	Sample 1927.SRS015980.SRX020539.SRR044186			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024635	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS015998.SRX020539.SRR044184	Sample 1927.SRS015998.SRX020539.SRR044184			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024653	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016002.SRX020539.SRR044181	Sample 1927.SRS016002.SRX020539.SRR044181			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700024657	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016004.SRX020539.SRR044183	Sample 1927.SRS016004.SRX020539.SRR044183			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700024659	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016006.SRX020539.SRR044177	Sample 1927.SRS016006.SRX020539.SRR044177			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700024661	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016008.SRX020539.SRR044166	Sample 1927.SRS016008.SRX020539.SRR044166			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700024663	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016010.SRX020539.SRR044192	Sample 1927.SRS016010.SRX020539.SRR044192			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700024665	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016012.SRX020539.SRR044196	Sample 1927.SRS016012.SRX020539.SRR044196			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700024667	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016014.SRX020539.SRR044175	Sample 1927.SRS016014.SRX020539.SRR044175			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024669	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016016.SRX020539.SRR044136	Sample 1927.SRS016016.SRX020539.SRR044136			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700024671	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016018.SRX020539.SRR044156	Sample 1927.SRS016018.SRX020539.SRR044156			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024673	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016020.SRX020525.SRR044534	Sample 1927.SRS016020.SRX020525.SRR044534			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024675	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016022.SRX020525.SRR044570	Sample 1927.SRS016022.SRX020525.SRR044570			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024677	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016026.SRX020525.SRR044529	Sample 1927.SRS016026.SRX020525.SRR044529			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024681	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016028.SRX020539.SRR044170	Sample 1927.SRS016028.SRX020539.SRR044170			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024683	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016046.SRX020525.SRR044567	Sample 1927.SRS016046.SRX020525.SRR044567			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024701	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016048.SRX020525.SRR044575	Sample 1927.SRS016048.SRX020525.SRR044575			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700024703	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016050.SRX020525.SRR044538	Sample 1927.SRS016050.SRX020525.SRR044538			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024705	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016052.SRX020536.SRR046112	Sample 1927.SRS016052.SRX020536.SRR046112			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700024707	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016054.SRX020539.SRR049860	Sample 1927.SRS016054.SRX020539.SRR049860			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700024709	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016056.SRX020536.SRR049357	Sample 1927.SRS016056.SRX020536.SRR049357			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700024711	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016058.SRX020539.SRR049857	Sample 1927.SRS016058.SRX020539.SRR049857			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024713	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS016058.SRX020547.SRR045764	Sample 1927.SRS016058.SRX020547.SRR045764			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700024713	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
