name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	region	sample_type	sequencecenter	title
1928.SRS011557.SRX020666.SRR044952	Sample 1928.SRS011557.SRX020666.SRR044952			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700016664	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011557.SRX020669.SRR045330	Sample 1928.SRS011557.SRX020669.SRR045330			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700016664	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011559.SRX020515.SRR045375	Sample 1928.SRS011559.SRX020515.SRR045375			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033002	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011559.SRX020537.SRR045396	Sample 1928.SRS011559.SRX020537.SRR045396			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033002	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011559.SRX020570.SRR045463	Sample 1928.SRS011559.SRX020570.SRR045463			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033002	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011559.SRX020571.SRR045471	Sample 1928.SRS011559.SRX020571.SRR045471			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033002	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011561.SRX020660.SRR044861	Sample 1928.SRS011561.SRX020660.SRR044861			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033005	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011561.SRX020668.SRR045089	Sample 1928.SRS011561.SRX020668.SRR045089			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033005	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011563.SRX020660.SRR044893	Sample 1928.SRS011563.SRX020660.SRR044893			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033008	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011563.SRX020668.SRR045125	Sample 1928.SRS011563.SRX020668.SRR045125			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033008	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011565.SRX020666.SRR044969	Sample 1928.SRS011565.SRX020666.SRR044969			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	700033011	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011565.SRX020669.SRR045342	Sample 1928.SRS011565.SRX020669.SRR045342			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	700033011	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011567.SRX020666.SRR044954	Sample 1928.SRS011567.SRX020666.SRR044954			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:throat	97	urban biome	host-associated habitat		USA	700033014	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011567.SRX020669.SRR045332	Sample 1928.SRS011567.SRX020669.SRR045332			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:throat	97	urban biome	host-associated habitat		USA	700033014	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011569.SRX020666.SRR044986	Sample 1928.SRS011569.SRX020666.SRR044986			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033017	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011569.SRX020669.SRR045356	Sample 1928.SRS011569.SRX020669.SRR045356			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033017	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011571.SRX020666.SRR044960	Sample 1928.SRS011571.SRX020666.SRR044960			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033020	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011571.SRX020669.SRR045336	Sample 1928.SRS011571.SRX020669.SRR045336			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033020	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011573.SRX020666.SRR044919	Sample 1928.SRS011573.SRX020666.SRR044919			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033023	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011573.SRX020669.SRR045300	Sample 1928.SRS011573.SRX020669.SRR045300			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033023	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011575.SRX020666.SRR044911	Sample 1928.SRS011575.SRX020666.SRR044911			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033026	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011575.SRX020669.SRR045293	Sample 1928.SRS011575.SRX020669.SRR045293			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033026	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011576.SRX020571.SRR047534	Sample 1928.SRS011576.SRX020571.SRR047534			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033029	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011577.SRX020515.SRR045369	Sample 1928.SRS011577.SRX020515.SRR045369			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033032	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011578.SRX020571.SRR045478	Sample 1928.SRS011578.SRX020571.SRR045478			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033035	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011578.SRX020662.SRR045401	Sample 1928.SRS011578.SRX020662.SRR045401			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033035	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011578.SRX020664.SRR045424	Sample 1928.SRS011578.SRX020664.SRR045424			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033035	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011578.SRX020666.SRR049234	Sample 1928.SRS011578.SRX020666.SRR049234			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033035	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011578.SRX020669.SRR045305	Sample 1928.SRS011578.SRX020669.SRR045305			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033035	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011580.SRX020666.SRR044945	Sample 1928.SRS011580.SRX020666.SRR044945			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	700033038	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011580.SRX020669.SRR047509	Sample 1928.SRS011580.SRX020669.SRR047509			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	700033038	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011582.SRX020666.SRR044983	Sample 1928.SRS011582.SRX020666.SRR044983			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	700033041	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011582.SRX020669.SRR047516	Sample 1928.SRS011582.SRX020669.SRR047516			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	700033041	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011584.SRX020666.SRR044914	Sample 1928.SRS011584.SRX020666.SRR044914			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	700033044	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011584.SRX020669.SRR049312	Sample 1928.SRS011584.SRX020669.SRR049312			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	700033044	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011586.SRX020666.SRR044971	Sample 1928.SRS011586.SRX020666.SRR044971			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	700033153	38.98	-77.11	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011586.SRX020669.SRR045344	Sample 1928.SRS011586.SRX020669.SRR045344			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	700033153	38.98	-77.11	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011588.SRX020666.SRR044926	Sample 1928.SRS011588.SRX020666.SRR044926			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	700033161	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011588.SRX020669.SRR045308	Sample 1928.SRS011588.SRX020669.SRR045308			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	700033161	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011589.SRX020666.SRR044966	Sample 1928.SRS011589.SRX020666.SRR044966			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	700033164	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011589.SRX020669.SRR045339	Sample 1928.SRS011589.SRX020669.SRR045339			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	700033164	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011592.SRX020660.SRR049231	Sample 1928.SRS011592.SRX020660.SRR049231			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033167	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011592.SRX020668.SRR045081	Sample 1928.SRS011592.SRX020668.SRR045081			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033167	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011594.SRX020666.SRR047480	Sample 1928.SRS011594.SRX020666.SRR047480			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033169	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011594.SRX020669.SRR045323	Sample 1928.SRS011594.SRX020669.SRR045323			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033169	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011596.SRX020666.SRR044917	Sample 1928.SRS011596.SRX020666.SRR044917			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033171	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011596.SRX020669.SRR045298	Sample 1928.SRS011596.SRX020669.SRR045298			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033171	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011598.SRX020666.SRR044956	Sample 1928.SRS011598.SRX020666.SRR044956			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	700033173	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011598.SRX020669.SRR045334	Sample 1928.SRS011598.SRX020669.SRR045334			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	700033173	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011600.SRX020660.SRR047468	Sample 1928.SRS011600.SRX020660.SRR047468			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	700033175	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011600.SRX020668.SRR045065	Sample 1928.SRS011600.SRX020668.SRR045065			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	700033175	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011601.SRX020666.SRR044957	Sample 1928.SRS011601.SRX020666.SRR044957			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033176	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011601.SRX020669.SRR045335	Sample 1928.SRS011601.SRX020669.SRR045335			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033176	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011604.SRX020666.SRR044976	Sample 1928.SRS011604.SRX020666.SRR044976			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033179	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011604.SRX020669.SRR045347	Sample 1928.SRS011604.SRX020669.SRR045347			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033179	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011606.SRX020660.SRR044842	Sample 1928.SRS011606.SRX020660.SRR044842			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033181	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011606.SRX020668.SRR045067	Sample 1928.SRS011606.SRX020668.SRR045067			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033181	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011608.SRX020660.SRR044850	Sample 1928.SRS011608.SRX020660.SRR044850			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033183	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011608.SRX020668.SRR045075	Sample 1928.SRS011608.SRX020668.SRR045075			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	700033183	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011609.SRX020660.SRR047474	Sample 1928.SRS011609.SRX020660.SRR047474			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033185	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011609.SRX020662.SRR045418	Sample 1928.SRS011609.SRX020662.SRR045418			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033185	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011609.SRX020664.SRR047527	Sample 1928.SRS011609.SRX020664.SRR047527			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033185	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011611.SRX020660.SRR044852	Sample 1928.SRS011611.SRX020660.SRR044852			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033187	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011611.SRX020662.SRR045407	Sample 1928.SRS011611.SRX020662.SRR045407			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033187	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011611.SRX020664.SRR045430	Sample 1928.SRS011611.SRX020664.SRR045430			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033187	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011611.SRX020668.SRR045077	Sample 1928.SRS011611.SRX020668.SRR045077			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	700033187	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011613.SRX020666.SRR044967	Sample 1928.SRS011613.SRX020666.SRR044967			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033189	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011613.SRX020669.SRR045340	Sample 1928.SRS011613.SRX020669.SRR045340			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	700033189	38.98	-77.11	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011615.SRX020666.SRR044978	Sample 1928.SRS011615.SRX020666.SRR044978			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	700033191	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011615.SRX020669.SRR045349	Sample 1928.SRS011615.SRX020669.SRR045349			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	700033191	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011617.SRX020666.SRR044924	Sample 1928.SRS011617.SRX020666.SRR044924			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	700033193	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011617.SRX020669.SRR045306	Sample 1928.SRS011617.SRX020669.SRR045306			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	700033193	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011619.SRX020666.SRR044931	Sample 1928.SRS011619.SRX020666.SRR044931			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	700033195	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011619.SRX020669.SRR045313	Sample 1928.SRS011619.SRX020669.SRR045313			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	700033195	38.98	-77.11	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011621.SRX020666.SRR044922	Sample 1928.SRS011621.SRX020666.SRR044922			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	700033438	38.98	-77.11	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011621.SRX020669.SRR045302	Sample 1928.SRS011621.SRX020669.SRR045302			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	700033438	38.98	-77.11	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011623.SRX020666.SRR044984	Sample 1928.SRS011623.SRX020666.SRR044984			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	700033450	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011623.SRX020669.SRR045354	Sample 1928.SRS011623.SRX020669.SRR045354			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	700033450	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011624.SRX020666.SRR044968	Sample 1928.SRS011624.SRX020666.SRR044968			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	700033455	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011624.SRX020669.SRR045341	Sample 1928.SRS011624.SRX020669.SRR045341			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	700033455	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011627.SRX020660.SRR044854	Sample 1928.SRS011627.SRX020660.SRR044854			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033459	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011627.SRX020668.SRR045079	Sample 1928.SRS011627.SRX020668.SRR045079			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	700033459	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011629.SRX020660.SRR047467	Sample 1928.SRS011629.SRX020660.SRR047467			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033462	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011629.SRX020668.SRR045064	Sample 1928.SRS011629.SRX020668.SRR045064			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	700033462	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011631.SRX020660.SRR044863	Sample 1928.SRS011631.SRX020660.SRR044863			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033465	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011631.SRX020668.SRR045091	Sample 1928.SRS011631.SRX020668.SRR045091			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	700033465	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011634.SRX020666.SRR044972	Sample 1928.SRS011634.SRX020666.SRR044972			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	700033471	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011634.SRX020669.SRR049318	Sample 1928.SRS011634.SRX020669.SRR049318			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	700033471	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011635.SRX020666.SRR044973	Sample 1928.SRS011635.SRX020666.SRR044973			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033473	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011635.SRX020669.SRR045345	Sample 1928.SRS011635.SRX020669.SRR045345			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033473	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011638.SRX020666.SRR044977	Sample 1928.SRS011638.SRX020666.SRR044977			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033477	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS011638.SRX020669.SRR045348	Sample 1928.SRS011638.SRX020669.SRR045348			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	700033477	38.98	-77.11	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
